celebrity_name,ballroom_partner,season,yt_video_id,yt_video_title,yt_channel_title,yt_view_count,yt_like_count,yt_comment_count,yt_publish_date,is_official_channel,confidence_score,query_used,crawl_timestamp
Chris Mazdzer,Witney Carson,26,h4J_IrtGpN0,DWTS: Week 1 - Chris Mazdzer & Witney Carson,Dance Network,944,9,2,2018-05-01T16:21:37Z,False,40,"""Chris Mazdzer""",2026-01-31T14:19:31.657959
Chris Mazdzer,Witney Carson,26,AaS6P-i_Buk,Chris Mazdzer and Witney Carson Foxtrot (Week 3) | Dancing With The Stars,Witsay Fan ,2470,32,3,2022-09-12T14:30:01Z,False,50,"""Chris Mazdzer""",2026-01-31T14:19:31.659063
Chris Mazdzer,Witney Carson,26,V-se813ZLXQ,'DWTS: Athletes': Witney Carson Praises Chris Mazdzer's Dedication | Access,Access Hollywood,4432,35,1,2018-05-08T16:10:13Z,False,40,"""Chris Mazdzer""",2026-01-31T14:19:31.659063
Chris Mazdzer,Witney Carson,26,wOiicxiSxb4,ET LIVE with DWTS Witney Carson & Chris Mazdzer,Entertainment Tonight,5774,58,3,2018-05-01T18:39:14Z,False,40,"""Chris Mazdzer""",2026-01-31T14:19:31.660526
Mirai Nagasu,Alan Bersten,26,FujwaM3n-Dg,'Dancing With The Stars': Mirai Nagasu Says Tonya Harding Didn't Know Who She Was! | Access,Access Hollywood,36245,258,68,2018-04-26T17:37:42Z,False,35,"""Mirai Nagasu""",2026-01-31T14:19:32.187833
Juan Pablo Di Pace,Cheryl Burke,27,PR3Qx86jDO8,Juan Pablo and Cheryl Burke Samba (Week 3) | Dancing With The Stars (1080 HD),Witsay Fan ,41941,305,20,2022-03-08T13:18:22Z,False,50,"""Juan Pablo Di Pace""",2026-01-31T14:19:34.265491
Juan Pablo Di Pace,Cheryl Burke,27,gzRtrtnx7QI,Juan Pabalo di pace 's Salsa- Dancing with the stars,United Dance Styles,7797,60,2,2022-01-04T01:31:44Z,False,35,"""Juan Pablo Di Pace""",2026-01-31T14:19:34.265491
Juan Pablo Di Pace,Cheryl Burke,27,BKuzlx6olPM,Meet Juan Pablo Di Pace and Cheryl Burke - Dancing with the Stars,Dancing With The Stars,110288,1108,0,2018-09-12T17:36:57Z,False,50,"""Juan Pablo Di Pace""",2026-01-31T14:19:34.266862
Juan Pablo Di Pace,Cheryl Burke,27,yjLhcFYUpbU,Juan Pablo Di Pace - All Dancing With The Stars Performances,My Dear Journal,287881,2476,314,2018-11-13T06:43:36Z,False,35,"""Juan Pablo Di Pace""",2026-01-31T14:19:34.267885
Juan Pablo Di Pace,Cheryl Burke,27,Lhlj7f9Zbmw,"Juan Pablo Di Pace and Cheryl Burke- Dancing With The Stars Season 27 Week 9: ""Finale"" Special Dance",Series Clips,3270,56,0,2018-11-21T02:38:57Z,False,50,"""Juan Pablo Di Pace""",2026-01-31T14:19:34.267885
Juan Pablo Di Pace,Cheryl Burke,27,9XYUFiecBt8,Juan Pablo di Pace's Salsa-Dancing with the stars,United Dance Styles,475,3,0,2022-01-04T01:25:35Z,False,35,"""Juan Pablo Di Pace""",2026-01-31T14:19:34.269196
Juan Pablo Di Pace,Cheryl Burke,27,TK7Jnxh8rqo,Juan Pablo and Cheryl Burke Argentine Tango (Week 8) | Dancing With The Stars,Witsay Fan ,86486,656,26,2020-09-29T13:07:57Z,False,50,"""Juan Pablo Di Pace""",2026-01-31T14:19:34.270708
Juan Pablo Di Pace,Cheryl Burke,27,9ips-HOjXHk,Juan Pablo and Cheryl Burke Argentine Tango (Week 8) | Dancing With The Stars (1080 HD),Witsay Fan ,16311,189,7,2022-03-10T13:00:04Z,False,50,"""Juan Pablo Di Pace""",2026-01-31T14:19:34.270708
Evanna Lynch,Keo Motsepe,27,zUBta--uNr8,Harry Potter Cast wishing luck to Evanna (Luna) for the final of Dancing With The Stars (DWTS),Alima Eilish,8776,596,8,2020-12-01T17:37:53Z,False,35,"""Evanna Lynch""",2026-01-31T14:19:34.797658
Evanna Lynch,Keo Motsepe,27,VSIJ3PDRITY,Evanna Lynch and Keo Motsepe Salsa Trio w/Scarlett Bryne (Week 4) | Dancing With The Stars,Witsay Fan ,69048,1738,79,2020-10-16T23:15:24Z,False,50,"""Evanna Lynch""",2026-01-31T14:19:34.799028
Evanna Lynch,Keo Motsepe,27,1dTz3WVgiiY,Evanna Lynch - Dancing With The Stars Performances,My Dear Journal,420509,7282,580,2018-11-22T18:21:30Z,False,35,"""Evanna Lynch""",2026-01-31T14:19:34.800390
Nancy McKeon,Valentin Chmerkovskiy,27,QgIzC41iUOE,"Lisa Whelchel, Kim and Mindy supporting Nancy McKeon's DWTS journey ""Good Morning America” (2018)",NMMC4ever,8364,67,1,2022-02-18T00:14:57Z,False,25,"""Nancy McKeon""",2026-01-31T14:19:35.326797
Nancy McKeon,Valentin Chmerkovskiy,27,llYn-FuPu3k,Val Chmerkovskiy will dance with Nancy McKeon on season 27 of 'DWTS',Good Morning America,59067,544,52,2018-09-05T14:21:51Z,True,100,"""Nancy McKeon""",2026-01-31T14:19:35.326797
Milo Manheim,Witney Carson,27,eaXBSLhDeSQ,Milo Manheim & Chandler Kinney share an emotional hug | #DWTS,Disney ZOMBIES Fans,1973833,72712,355,2024-11-24T02:41:12Z,False,25,"""Milo Manheim""",2026-01-31T14:19:36.514422
Milo Manheim,Witney Carson,27,IUyOdqRJELc,Milo and witney charleston (new york night) dancing with the stars,zombies manheim,325634,1614,15,2019-03-31T15:22:24Z,False,50,"""Milo Manheim""",2026-01-31T14:19:36.515660
Danelle Umstead,Artem Chigvintsev,27,4bz9rmsBvHw,Danelle Umstead Dancing With the Stars,Paralympic Games,5153,23,0,2018-09-25T16:16:10Z,False,35,"""Danelle Umstead""",2026-01-31T14:19:37.031678
Danelle Umstead,Artem Chigvintsev,27,k_IOyH-R29s,Meet Danelle Umstead and Artem Chigvintsev - Dancing with the Stars,Dancing With The Stars,60279,543,0,2018-09-12T17:42:03Z,False,50,"""Danelle Umstead""",2026-01-31T14:19:37.033762
Danelle Umstead,Artem Chigvintsev,27,h-gLbyGqjyY,'DWTS' Star Danelle Umstead Says She's Never Seen Dance & Learning It Blind Is Different | Access,Access Hollywood,6910,67,1,2018-09-28T18:12:01Z,False,35,"""Danelle Umstead""",2026-01-31T14:19:37.034800
Danelle Umstead,Artem Chigvintsev,27,Rc3fOgsVHMY,Danelle Umstead ('Dancing with the Stars') could be the first visually-impaired Mirror Ball champion,Celebrity Celebrity,137,1,0,2018-09-22T18:18:23Z,False,35,"""Danelle Umstead""",2026-01-31T14:19:37.034800
Danelle Umstead,Artem Chigvintsev,27,yE2Q8YFO5MU,"""DWTS"": Danelle Umstead will become the first blind competitor of the show",Usa & News,181,1,1,2018-09-25T21:12:08Z,False,25,"""Danelle Umstead""",2026-01-31T14:19:37.035865
Danelle Umstead,Artem Chigvintsev,27,qVCQfvY3Wok,'Dancing With the Stars' Danelle Umstead the blind contestant had her dog cheering her,Usa & News,189,1,1,2018-09-27T22:04:42Z,False,35,"""Danelle Umstead""",2026-01-31T14:19:37.036902
Danelle Umstead,Artem Chigvintsev,27,VPPXZDICNgg,DWTS First: Season 27 Danelle Umstead & Artem Chigvintsev,Eric Sharkey: The DWTS Superfan,2168,23,2,2023-05-31T17:45:09Z,False,40,"""Danelle Umstead""",2026-01-31T14:19:37.037939
Danelle Umstead,Artem Chigvintsev,27,jSuB8CJnvak,'DWTS': Artem Chigvintsev Says Choreographing For Blind Star Danelle Umstead Is A 'Trial & Error Pro,Access Hollywood,9250,67,1,2018-09-25T16:16:33Z,False,10,"""Danelle Umstead""",2026-01-31T14:19:37.037939
Mary Lou Retton,Sasha Farber,27,z9ZR-8s5p2A,Mary Lou Retton Opens Up After Announcing Her Divorce on DWTS: 'Secrets Keep You Locked Up' - 247 ne,Choe China Vlog,3861,14,2,2018-10-30T19:27:21Z,False,25,"""Mary Lou Retton""",2026-01-31T14:19:37.579553
Bobby Bones,Sharna Burgess,27,d67LNNADXI0,Bobby Bones made $400K on DWTS… but that wasn’t the real prize,Jason Tartick,6817,75,0,2025-09-16T23:00:59Z,False,25,"""Bobby Bones""",2026-01-31T14:19:39.134594
Joe Amabile,Jenna Johnson,27,tmEDEMgM1No,Joe Amabile - All Dancing With The Stars Performances,My Dear Journal,116882,546,96,2018-11-13T08:20:46Z,False,35,"""Joe Amabile""",2026-01-31T14:19:40.874155
Joe Amabile,Jenna Johnson,27,wokqWesL9ls,"Buzz with Brian interviews Grocery Store Joe Amabile and Jenna Johnson at ""Dancing with the Stars""",Buzz with Brian,462,6,0,2018-10-15T22:08:17Z,False,50,"""Joe Amabile""",2026-01-31T14:19:40.877162
Joe Amabile,Jenna Johnson,27,qnpnmuZY6RQ,Meet Joe Amabile and Jenna Johnson - Dancing with the Stars,Dancing With The Stars,247418,2760,174,2018-09-12T17:39:05Z,False,50,"""Joe Amabile""",2026-01-31T14:19:40.878165
Kate Flannery,Pasha Pashkov,28,aFOhzdUVPpY,DWTS 28 - Kate Flannery & Pasha Performance | LIVE 11-4-19,Kelly's NA Ballroom,4646,28,3,2019-11-07T21:22:11Z,False,50,"""Kate Flannery""",2026-01-31T14:19:41.396613
Kate Flannery,Pasha Pashkov,28,BPhNnf0SDcc,💃 Kate Flannery - All Dancing With The Stars Performances,My Dear Journal,49976,406,48,2019-11-05T07:50:26Z,False,35,"""Kate Flannery""",2026-01-31T14:19:41.397615
Kate Flannery,Pasha Pashkov,28,RvLYFzYmhOE,Kate Flannery of ‘The Office’ eliminated from ‘Dancing With the Stars’ l GMA,Good Morning America,8312,72,19,2019-11-05T14:57:04Z,True,55,"""Kate Flannery""",2026-01-31T14:19:41.398618
Kate Flannery,Pasha Pashkov,28,eptnnbCXXu4,"Jane Lynch & Kate Flannery on Mrs. Maisel, Dancing With The Stars, The Office and MORE",Windy City LIVE,677,14,0,2019-12-13T20:00:13Z,False,35,"""Kate Flannery""",2026-01-31T14:19:41.398618
Kate Flannery,Pasha Pashkov,28,Vn-Ct5V8XIc,DWTS 28 Dance-Off - Sean Spicer & Jenna vs. Kate Flannery & Pasha | LIVE 11-4-19,Kelly's NA Ballroom,6068,26,4,2019-11-10T08:26:12Z,False,50,"""Kate Flannery""",2026-01-31T14:19:41.401091
Kate Flannery,Pasha Pashkov,28,-UoQHvCaxQk,DWTS 28 - Kate Flannery & Pasha Judge's Scores | LIVE 9-30-19,Kelly's NA Ballroom,4908,33,2,2019-10-02T16:12:53Z,False,40,"""Kate Flannery""",2026-01-31T14:19:41.403526
Kate Flannery,Pasha Pashkov,28,_gq97zbeoWs,DWTS 28 - Kate Flannery & Pasha Halloween Performance | LIVE 10-28-19,Kelly's NA Ballroom,3299,31,1,2019-11-04T22:51:43Z,False,50,"""Kate Flannery""",2026-01-31T14:19:41.404527
Kate Flannery,Pasha Pashkov,28,-5q9f_hRRO8,DWTS 28 - Kate Flannery & Pasha Performance | LIVE 10-21-19,Kelly's NA Ballroom,2059,12,0,2019-10-23T03:51:47Z,False,50,"""Kate Flannery""",2026-01-31T14:19:41.405656
James Van Der Beek,Emma Slater,28,hpZHn5SFOJg,🕺 James Van Der Beek - All Dancing With The Stars Performances,My Dear Journal,109255,942,153,2019-11-19T06:48:17Z,False,35,"""James Van Der Beek""",2026-01-31T14:19:41.928295
Kel Mitchell,Witney Carson,28,XJjdftIqWjM,Kel Mitchell and Witney Carson Freestyle (Week 11) | Dancing With The Stars,Witsay Fan ,181437,882,45,2020-10-08T13:06:43Z,False,50,"""Kel Mitchell""",2026-01-31T14:19:42.444395
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,yQ1Ahgw80WM,Sailor Brinkley-Cook Originally Said 'No Way' To Being On 'Dancing With The Stars',The Kelly Clarkson Show,25455,325,20,2019-10-14T14:00:09Z,False,35,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.989166
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,-MyM3Cuooz4,💃 Sailor Brinkley Cook - All Dancing With The Stars Performances,My Dear Journal,40823,304,33,2019-10-22T04:30:15Z,False,35,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.989166
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,MlJDwdxSStU,Sailor Brinkley-Cook Said 'No Way' To Filling In On 'DWTS' At First: 'I Have Massive Stage Fright',Access Hollywood,3069,28,0,2019-10-16T02:12:24Z,False,25,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.990199
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,vMziT7dfQ5U,Sailor Brinkley-Cook and Val's Cha Cha (Week 04) - Dancing with the Stars Season 28!,DWTS DANCES,1538,11,2,2022-06-29T00:08:54Z,False,35,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.990199
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,ClE0aVF7DiQ,Sailor Brinkley-Cook and Val Chmerkovskiy Foxtrot (Week 1) | Dancing With The Stars,Witsay Fan ,11660,85,19,2021-03-05T19:00:02Z,False,50,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.991570
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,argqU_vNYyQ,Sailor Brinkley-Cook Shares BTS Videos From Her 'Dancing With The Stars' Rehearsals | PeopleTV,People,9588,50,21,2019-09-20T18:59:46Z,False,35,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.991570
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,yWkvEgGcf6k,Sailor Brinkley-Cook and Val's Rumba (Week 02) - Dancing with the Stars Season 28!,DWTS DANCES,539,4,2,2022-06-29T00:05:33Z,False,35,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.992633
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,T0ySw4GbiCA,Christie Brinkley's Daughter REPLACES Her on DWTS! 7 Facts to Know About Sailor Brinkley-Cook,Entertainment Tonight,13651,98,17,2019-09-16T18:08:26Z,False,25,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.993988
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,RLCiKFmttps,Sailor Brinkley-Cook Reveals She 'Fully Blacked Out' On 'DWTS' Routine: 'Thank God For Muscle Memory,Access Hollywood,36540,196,25,2019-10-21T19:10:39Z,False,25,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.993988
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,6kpZ8NDHTHw,Sailor Brinkley-Cook and Val's Viennese Waltz (Week 05) - Dancing with the Stars Season 28!,DWTS DANCES,918,9,3,2022-06-29T00:10:13Z,False,35,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.994995
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,7dqZj-9tTeM,Sailor Brinkley-Cook and Val Chmerkovskiy -  Week 3 of Dancing with the Stars,On The Red Carpet,2547,16,0,2019-10-01T04:32:51Z,False,50,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.996349
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,hB_wMD6_hRc,Sailor Brinkley-Cook and Val Chmerkovskiy Cha Cha (Week 4) | Dancing With The Stars,Witsay Fan ,3008,27,0,2021-03-05T19:45:01Z,False,50,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.997351
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,G9f8ZOGYVRw,Sailor Brinkley-Cook 'Feels Like a Totally Different Person' Since Doing 'DWTS' (Exclusive),ET Live,51632,345,80,2019-10-22T23:49:03Z,False,25,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.997351
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,BmRP8DwnZp0,DWTS 28 - Sailor Brinkley-Cook & Val Performance | LIVE 10-21-19,Kelly's NA Ballroom,2736,10,0,2019-10-24T05:19:41Z,False,35,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.997351
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,FxIQZbhBM4g,DWTS 28 - Sailor Brinkley-Cook & Val Judge's Scores | LIVE 9-30-19,Kelly's NA Ballroom,7681,46,1,2019-10-03T08:16:36Z,False,25,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.998662
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,H_e5I1ks_nE,DWTS 28 - Sailor Brinkley-Cook & Val Judges Scores | LIVE 10-14-19,Kelly's NA Ballroom,3917,15,0,2019-10-17T19:45:59Z,False,25,"""Sailor Brinkley-Cook""",2026-01-31T14:19:43.998662
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,5AdIssZQagM,DWTS 28 - Sailor Brinkley-Cook & Val Performance | LIVE 9-23-19,Kelly's NA Ballroom,5254,35,1,2019-09-26T05:12:27Z,False,35,"""Sailor Brinkley-Cook""",2026-01-31T14:19:44.000108
Sailor Brinkley-Cook,Valentin Chmerkovskiy,28,gPu9MrGhGkQ,DWTS 28 - Sailor Brinkley-Cook & Val Judge's Scores | LIVE 10-21-19,Kelly's NA Ballroom,2352,15,0,2019-10-24T05:27:40Z,False,25,"""Sailor Brinkley-Cook""",2026-01-31T14:19:44.000108
Sean Spicer,Lindsay Arnold,28,NCNQJfN9kmg,Sean Spicer isn’t the first person from Trump’s orbit to compete on ‘Dancing With the Stars’,Washington Post,68351,179,308,2019-09-17T10:03:05Z,False,35,"""Sean Spicer""",2026-01-31T14:19:44.567894
Mary Wilson,Brandon Armstrong,28,3guODcC8INc,💃Mary Wilson - All Dancing With The Stars Performances,My Dear Journal,20901,193,61,2019-09-24T05:26:34Z,False,35,"""Mary Wilson""",2026-01-31T14:19:45.083030
Mary Wilson,Brandon Armstrong,28,x9wv12HArv0,FULL INTERVIEW PART ONE: Mary Wilson on ‘DWTS’ and More!,The Real Daytime,19116,235,40,2019-10-06T15:00:09Z,False,25,"""Mary Wilson""",2026-01-31T14:19:45.084520
Ally Brooke,Sasha Farber,28,wOkjlmNGsfg,💃 Ally Brooke- All Dancing With The Stars Performances,My Dear Journal,139165,1417,157,2019-11-28T07:07:58Z,False,35,"""Ally Brooke""",2026-01-31T14:19:46.116637
Anne Heche,Keo Motsepe,29,b8pb85pTie8,Anne Heche Cha Cha - Dancing with the stars,United Dance Styles,7801,61,9,2022-02-27T02:26:39Z,False,35,"""Anne Heche""",2026-01-31T14:19:47.814153
Jesse Metcalfe,Sharna Burgess,29,NpJMub7p5mM,Jesse Metcalfe Quickstep-Dancing with the stars,United Dance Styles,3674,25,3,2022-02-27T02:36:47Z,False,35,"""Jesse Metcalfe""",2026-01-31T14:19:48.326970
Jesse Metcalfe,Sharna Burgess,29,-zOdTkGHyEo,Jesse Metcalfe REACTS to Sharna Burgess Saying She Had a 'Difficult' DWTS Partner,Entertainment Tonight,30512,142,30,2023-09-15T20:29:44Z,False,10,"""Jesse Metcalfe""",2026-01-31T14:19:48.326970
Jesse Metcalfe,Sharna Burgess,29,bYq_dyLf-r8,Jesse Metcalfe - All Dancing with the Stars performances,My Dear Journal,42372,242,65,2020-10-13T02:55:16Z,False,35,"""Jesse Metcalfe""",2026-01-31T14:19:48.328285
Chrishell Stause,Gleb Savchenko,29,FS2Hdwk-1Co,Chrishell Stause - All Dancing With The Stars Performances,My Dear Journal,122745,621,74,2020-11-03T03:50:27Z,False,35,"""Chrishell Stause""",2026-01-31T14:19:48.843183
Chrishell Stause,Gleb Savchenko,29,Omc3j-49B0k,Chrishell Stause and Gleb's Viennese Waltz (Week 08) - Dancing with the Stars Season 29!,DWTS DANCES,60649,338,9,2022-04-28T18:08:53Z,False,50,"""Chrishell Stause""",2026-01-31T14:19:48.844187
Justina Machado,Sasha Farber,29,92p7ra2Dpqk,Justina Machado and Sasha Farber Cha Cha (Week 1) | Dancing With The Stars,Witsay Fan ,8424,61,2,2020-09-15T23:30:03Z,False,50,"""Justina Machado""",2026-01-31T14:19:50.026558
Justina Machado,Sasha Farber,29,Z_Euh5Y6ldY,💃Justina Machado - All Dancing with the Stars Performances,My Dear Journal,82107,751,112,2020-11-24T08:21:48Z,False,35,"""Justina Machado""",2026-01-31T14:19:50.026558
Justina Machado,Sasha Farber,29,K9MzV2pSTFQ,How Dancing with the Stars Saved Justina Machado from Depression,Startup to Storefront,2420,0,0,2022-09-14T15:00:13Z,False,35,"""Justina Machado""",2026-01-31T14:19:50.027580
Johnny Weir,Britt Stewart,29,mO80ASp-er0,Johnny Weir’s Inspirational Message After ‘DWTS’ Loss,extratv,7607,204,65,2020-11-17T23:24:22Z,False,25,"""Johnny Weir""",2026-01-31T14:19:51.579242
Johnny Weir,Britt Stewart,29,YhbuoUR8NeE,Johnny Weir and Britt Quickstep (Week 9)- Dancing With The Stars,Chloe Denai,719,8,0,2021-12-17T17:03:29Z,False,50,"""Johnny Weir""",2026-01-31T14:19:51.579242
Johnny Weir,Britt Stewart,29,vZN0I0A8s54,Johnny Weir - All Dancing with the Stars Performances,My Dear Journal,147724,1685,178,2020-11-17T05:06:18Z,False,35,"""Johnny Weir""",2026-01-31T14:19:51.579242
Nev Schulman,Jenna Johnson,29,7QO04nwpGuA,Nev Schulman and Jenna Johnson Halloween Paso Doble (Week 7) | Dancing With The Stars,Witsay Fan ,63199,601,20,2021-11-19T15:15:01Z,False,50,"""Nev Schulman""",2026-01-31T14:19:52.105870
